# RV semi-amplitude K(P) for M1=0.4, M2=0.08 Msun, i=90 deg: P [d]  K [km/s]
0.0316228 87.8668
0.0322375 87.3047
0.0328642 86.7463
0.033503 86.1913
0.0341543 85.6400
0.0348182 85.0922
0.035495 84.5478
0.036185 84.0070
0.0368884 83.4696
0.0376055 82.9357
0.0383365 82.4051
0.0390817 81.8780
0.0398414 81.3542
0.0406159 80.8338
0.0414054 80.3167
0.0422103 79.8029
0.0430308 79.2924
0.0438673 78.7852
0.04472 78.2812
0.0455893 77.7805
0.0464755 77.2829
0.0473789 76.7885
0.0482999 76.2973
0.0492388 75.8093
0.050196 75.3243
0.0511717 74.8425
0.0521665 74.3637
0.0531805 73.8880
0.0542143 73.4154
0.0552681 72.9457
0.0563425 72.4791
0.0574377 72.0155
0.0585543 71.5548
0.0596925 71.0971
0.0608529 70.6423
0.0620358 70.1904
0.0632417 69.7414
0.064471 69.2952
0.0657243 68.8520
0.0670019 68.4115
0.0683043 67.9739
0.0696321 67.5391
0.0709857 67.1070
0.0723655 66.6778
0.0737722 66.2512
0.0752063 65.8274
0.0766682 65.4063
0.0781586 64.9879
0.0796779 64.5722
0.0812267 64.1591
0.0828057 63.7487
0.0844153 63.3409
0.0860563 62.9357
0.0877291 62.5331
0.0894345 62.1331
0.091173 61.7357
0.0929453 61.3407
0.0947521 60.9484
0.0965939 60.5585
0.0984716 60.1711
0.100386 59.7862
0.102337 59.4037
0.104327 59.0237
0.106354 58.6462
0.108422 58.2710
0.11053 57.8983
0.112678 57.5279
0.114868 57.1599
0.117101 56.7942
0.119378 56.4309
0.121698 56.0699
0.124064 55.7113
0.126476 55.3549
0.128934 55.0008
0.13144 54.6490
0.133996 54.2994
0.1366 53.9520
0.139256 53.6069
0.141963 53.2640
0.144722 52.9232
0.147535 52.5847
0.150403 52.2483
0.153327 51.9141
0.156308 51.5820
0.159346 51.2520
0.162444 50.9242
0.165601 50.5984
0.16882 50.2748
0.172102 49.9532
0.175447 49.6336
0.178858 49.3161
0.182335 49.0006
0.185879 48.6872
0.189492 48.3757
0.193176 48.0663
0.196931 47.7588
0.200759 47.4533
0.204662 47.1497
0.20864 46.8481
0.212696 46.5484
0.216831 46.2507
0.221045 45.9548
0.225342 45.6608
0.229723 45.3688
0.234188 45.0785
0.238741 44.7902
0.243382 44.5037
0.248113 44.2190
0.252936 43.9361
0.257852 43.6550
0.262865 43.3758
0.267975 43.0983
0.273184 42.8226
0.278494 42.5487
0.283908 42.2765
0.289427 42.0061
0.295053 41.7374
0.300788 41.4704
0.306635 41.2051
0.312596 40.9415
0.318672 40.6796
0.324867 40.4194
0.331182 40.1608
0.33762 39.9039
0.344183 39.6487
0.350873 39.3950
0.357694 39.1430
0.364647 38.8926
0.371736 38.6438
0.378962 38.3966
0.386328 38.1510
0.393838 37.9070
0.401494 37.6645
0.409298 37.4235
0.417255 37.1841
0.425366 36.9463
0.433634 36.7099
0.442064 36.4751
0.450657 36.2418
0.459417 36.0099
0.468348 35.7796
0.477452 35.5507
0.486733 35.3233
0.496195 35.0973
0.50584 34.8728
0.515673 34.6497
0.525697 34.4281
0.535916 34.2079
0.546334 33.9890
0.556954 33.7716
0.567781 33.5556
0.578818 33.3409
0.590069 33.1276
0.60154 32.9157
0.613233 32.7052
0.625153 32.4960
0.637306 32.2881
0.649694 32.0815
0.662324 31.8763
0.675198 31.6724
0.688324 31.4698
0.701704 31.2685
0.715344 31.0685
0.72925 30.8697
0.743426 30.6723
0.757877 30.4760
0.772609 30.2811
0.787628 30.0874
0.802938 29.8949
0.818547 29.7037
0.834458 29.5137
0.850679 29.3249
0.867216 29.1373
0.884073 28.9509
0.901259 28.7657
0.918778 28.5817
0.936638 28.3989
0.954846 28.2172
0.973407 28.0367
0.992329 27.8573
1.01162 27.6791
1.03128 27.5021
1.05133 27.3262
