# He-ZAMS (Paczynski 1971): Teff [K]  log g [dex]  (anchor + masses 0.5-16 Msun)
33884.4 6.125
35318.3 6.0947
42462.0 5.9485
46881.3 5.8864
50933.1 5.8447
61376.2 5.7514
69502.4 5.6994
90991.3 5.6216
114551.3 5.5830
130316.7 5.5753
