# RV semi-amplitude K(P) for M1=0.4, M2=0.8 Msun, i=90 deg: P [d]  K [km/s]
0.0316228 477.0144
0.0322375 473.9630
0.0328642 470.9311
0.033503 467.9186
0.0341543 464.9254
0.0348182 461.9513
0.035495 458.9962
0.036185 456.0601
0.0368884 453.1427
0.0376055 450.2440
0.0383365 447.3638
0.0390817 444.5021
0.0398414 441.6586
0.0406159 438.8334
0.0414054 436.0262
0.0422103 433.2370
0.0430308 430.4656
0.0438673 427.7119
0.04472 424.9759
0.0455893 422.2574
0.0464755 419.5562
0.0473789 416.8724
0.0482999 414.2057
0.0492388 411.5560
0.050196 408.9233
0.0511717 406.3075
0.0521665 403.7084
0.0531805 401.1259
0.0542143 398.5599
0.0552681 396.0104
0.0563425 393.4771
0.0574377 390.9601
0.0585543 388.4591
0.0596925 385.9742
0.0608529 383.5052
0.0620358 381.0519
0.0632417 378.6144
0.064471 376.1924
0.0657243 373.7859
0.0670019 371.3948
0.0683043 369.0191
0.0696321 366.6585
0.0709857 364.3130
0.0723655 361.9825
0.0737722 359.6670
0.0752063 357.3662
0.0766682 355.0802
0.0781586 352.8087
0.0796779 350.5518
0.0812267 348.3094
0.0828057 346.0813
0.0844153 343.8674
0.0860563 341.6678
0.0877291 339.4821
0.0894345 337.3105
0.091173 335.1527
0.0929453 333.0088
0.0947521 330.8786
0.0965939 328.7620
0.0984716 326.6589
0.100386 324.5693
0.102337 322.4931
0.104327 320.4301
0.106354 318.3803
0.108422 316.3437
0.11053 314.3201
0.112678 312.3094
0.114868 310.3116
0.117101 308.3265
0.119378 306.3542
0.121698 304.3945
0.124064 302.4473
0.126476 300.5126
0.128934 298.5902
0.13144 296.6802
0.133996 294.7823
0.1366 292.8966
0.139256 291.0230
0.141963 289.1613
0.144722 287.3116
0.147535 285.4737
0.150403 283.6475
0.153327 281.8331
0.156308 280.0302
0.159346 278.2389
0.162444 276.4590
0.165601 274.6905
0.16882 272.9334
0.172102 271.1874
0.175447 269.4527
0.178858 267.7290
0.182335 266.0164
0.185879 264.3147
0.189492 262.6239
0.193176 260.9439
0.196931 259.2747
0.200759 257.6161
0.204662 255.9682
0.20864 254.3307
0.212696 252.7038
0.216831 251.0873
0.221045 249.4811
0.225342 247.8852
0.229723 246.2995
0.234188 244.7239
0.238741 243.1585
0.243382 241.6030
0.248113 240.0575
0.252936 238.5219
0.257852 236.9961
0.262865 235.4800
0.267975 233.9737
0.273184 232.4770
0.278494 230.9898
0.283908 229.5122
0.289427 228.0440
0.295053 226.5853
0.300788 225.1358
0.306635 223.6956
0.312596 222.2647
0.318672 220.8429
0.324867 219.4301
0.331182 218.0265
0.33762 216.6318
0.344183 215.2460
0.350873 213.8691
0.357694 212.5010
0.364647 211.1416
0.371736 209.7910
0.378962 208.4490
0.386328 207.1155
0.393838 205.7906
0.401494 204.4742
0.409298 203.1662
0.417255 201.8666
0.425366 200.5753
0.433634 199.2922
0.442064 198.0173
0.450657 196.7506
0.459417 195.4920
0.468348 194.2415
0.477452 192.9989
0.486733 191.7643
0.496195 190.5376
0.50584 189.3188
0.515673 188.1077
0.525697 186.9044
0.535916 185.7088
0.546334 184.5209
0.556954 183.3405
0.567781 182.1677
0.578818 181.0024
0.590069 179.8445
0.60154 178.6941
0.613233 177.5510
0.625153 176.4152
0.637306 175.2867
0.649694 174.1654
0.662324 173.0513
0.675198 171.9443
0.688324 170.8444
0.701704 169.7515
0.715344 168.6656
0.72925 167.5867
0.743426 166.5146
0.757877 165.4494
0.772609 164.3911
0.787628 163.3395
0.802938 162.2946
0.818547 161.2564
0.834458 160.2249
0.850679 159.1999
0.867216 158.1816
0.884073 157.1697
0.901259 156.1643
0.918778 155.1653
0.936638 154.1727
0.954846 153.1865
0.973407 152.2066
0.992329 151.2329
1.01162 150.2655
1.03128 149.3043
1.05133 148.3492
1.07177 147.4002
1.0926 146.4573
1.11384 145.5204
1.13549 144.5895
1.15756 143.6646
1.18007 142.7456
1.20301 141.8325
1.22639 140.9252
1.25023 140.0237
1.27453 139.1280
1.29931 138.2380
1.32457 137.3537
1.35031 136.4751
1.37656 135.6020
1.40332 134.7346
1.4306 133.8727
1.45841 133.0163
1.48676 132.1654
1.51566 131.3200
1.54512 130.4800
1.57516 129.6453
1.60578 128.8160
1.63699 127.9919
1.66881 127.1732
1.70125 126.3597
1.73432 125.5513
1.76804 124.7482
1.80241 123.9502
1.83744 123.1573
1.87316 122.3695
1.90957 121.5867
1.94669 120.8089
1.98454 120.0361
2.02311 119.2682
2.06244 118.5053
2.10253 117.7472
2.1434 116.9940
2.18507 116.2456
2.22754 115.5020
2.27084 114.7631
2.31499 114.0290
2.35999 113.2996
2.40586 112.5748
2.45263 111.8547
2.50031 111.1392
2.54891 110.4282
2.59846 109.7218
2.64897 109.0199
2.70046 108.3225
2.75296 107.6296
2.80647 106.9411
2.86103 106.2570
2.91664 105.5773
2.97334 104.9019
3.03114 104.2309
3.09006 103.5641
3.15012 102.9016
3.21136 102.2434
3.27379 101.5893
3.33742 100.9395
3.4023 100.2938
3.46844 99.6522
3.53586 99.0147
3.60459 98.3814
3.67466 97.7520
3.74609 97.1267
3.81891 96.5054
3.89315 95.8881
3.96883 95.2747
4.04598 94.6652
4.12463 94.0596
4.2048 93.4580
4.28654 92.8601
4.36987 92.2661
4.45481 91.6759
4.54141 91.0894
4.62969 90.5067
4.71969 89.9278
4.81143 89.3525
4.90496 88.7809
5.00031 88.2130
5.09751 87.6487
5.1966 87.0880
5.29761 86.5309
5.40059 85.9774
5.50557 85.4274
5.6126 84.8810
5.7217 84.3380
5.83292 83.7985
5.94631 83.2624
6.0619 82.7298
6.17974 82.2006
6.29986 81.6748
6.42233 81.1523
6.54717 80.6332
6.67444 80.1174
6.80418 79.6049
6.93645 79.0956
7.07128 78.5897
7.20874 78.0869
7.34887 77.5874
7.49173 77.0911
7.63736 76.5979
7.78582 76.1080
7.93717 75.6211
8.09146 75.1374
8.24875 74.6567
8.40909 74.1791
8.57256 73.7046
8.7392 73.2331
8.90908 72.7647
9.08226 72.2992
9.25881 71.8367
9.43879 71.3772
9.62227 70.9206
9.80932 70.4669
10 70.0161
